武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
和璞鳶,辰砂4,攻撃%、攻撃%、会心ダメージ,閑雲,57350.09,3191.768,4792.736,0.12,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,辰砂4,攻撃%、元素バフ、会心率,ファルザン完凸(西風),57240.89,2715.05,4792.736,0.928,3.048,0,1.00:2.05,2.05,a,0.226,0,0,0
和璞鳶,辰砂4,攻撃%、元素バフ、会心ダメージ,ファルザン完凸(西風),57240.89,2715.05,4792.736,0.928,3.048,0,1.00:2.05,2.05,a,0.537,0,0,0
和璞鳶,ファントムハンター,攻撃%、攻撃%、攻撃%,閑雲,56882.05,2993.306,4792.736,0.12,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,辰砂4,攻撃%、攻撃%、会心率,ファルザン完凸(西風),56868.52,3191.768,4792.736,0.462,3.048,0,1.00:2.05,2.05,a,0.226,0,0,0
和璞鳶,辰砂4,攻撃%、攻撃%、会心ダメージ,ファルザン完凸(西風),56868.52,3191.768,4792.736,0.462,3.048,0,1.00:2.05,2.05,a,0.537,0,0,0
和璞鳶,砂上4,攻撃%、元素バフ、会心率,閑雲,55979.57,2039.87,4792.736,0.7359999,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,砂上4,攻撃%、元素バフ、会心ダメージ,閑雲,55979.57,2039.87,4792.736,0.7359999,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,千岩4,攻撃%、元素バフ、会心率,閑雲,55923.59,2244.47,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,千岩4,攻撃%、元素バフ、会心ダメージ,閑雲,55923.59,2244.47,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,辰砂4,攻撃%、元素バフ、攻撃%,閑雲,55885.02,3191.768,4792.736,0.586,2.144584,0,0.76:1.51,2.00,a,0.2935,0,0,0
和璞鳶,辰砂4,防御%、元素バフ、会心率,閑雲,55837.28,2238.332,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,辰砂4,防御%、元素バフ、会心ダメージ,閑雲,55837.28,2238.332,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,辰砂4,HP%、元素バフ、会心率,閑雲,55837.28,2238.332,4798.671,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,辰砂4,HP%、元素バフ、会心ダメージ,閑雲,55837.28,2238.332,4798.671,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,辰砂4,元素熟知、元素バフ、会心率,閑雲,55837.28,2238.332,4792.736,0.586,2.663488,187,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,辰砂4,元素熟知、元素バフ、会心ダメージ,閑雲,55837.28,2238.332,4792.736,0.586,2.663488,187,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,辰砂4,元チャ、元素バフ、会心率,閑雲,55837.28,2238.332,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,辰砂4,元チャ、元素バフ、会心ダメージ,閑雲,55837.28,2238.332,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、会心ダメージ,ベネット(霧切、旧貴族),55673.82,3351.47,4792.736,0.586,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、攻撃%、会心ダメージ,ファルザン完凸(西風),55666.57,2516.588,4792.736,0.462,3.768,0,1.00:2.77,2.77,a,0.177,0,0,0
和璞鳶,剣闘士4,攻撃%、元素バフ、会心率,閑雲,55635.9,2224.01,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,剣闘士4,攻撃%、元素バフ、会心ダメージ,閑雲,55635.9,2224.01,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,残響4,攻撃%、元素バフ、会心率,閑雲,55635.9,2224.01,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,残響4,攻撃%、元素バフ、会心ダメージ,閑雲,55635.9,2224.01,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,ファントムハンター,攻撃%、攻撃%、攻撃%,ファルザン完凸(西風),55105.16,2993.306,4792.736,0.462,3.146,0,1.00:2.15,2.15,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、防御%、会心ダメージ,閑雲,54986.49,2039.87,4792.736,0.12,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、HP%、会心ダメージ,閑雲,54986.49,2039.87,4798.671,0.12,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素熟知、会心ダメージ,閑雲,54986.49,2039.87,4792.736,0.12,3.368,187,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、物理バフ、会心ダメージ,閑雲,54986.49,2039.87,4792.736,0.12,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,防御%、攻撃%、会心ダメージ,閑雲,54986.49,2039.87,4792.736,0.12,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,HP%、攻撃%、会心ダメージ,閑雲,54986.49,2039.87,4798.671,0.12,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,元素熟知、攻撃%、会心ダメージ,閑雲,54986.49,2039.87,4792.736,0.12,3.368,187,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,元チャ、攻撃%、会心ダメージ,閑雲,54986.49,2039.87,4792.736,0.12,3.368,0,1.00:2.37,2.37,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、攻撃%,ファルザン完凸(西風),54843.02,2516.588,4792.736,0.928,3.146,0,1.00:2.15,2.15,a,0.177,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、防御%,閑雲,54823.2,2039.87,4792.736,0.586,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、HP%,閑雲,54823.2,2039.87,4798.671,0.586,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、元素熟知,閑雲,54823.2,2039.87,4792.736,0.586,2.754065,187,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、治癒効果,閑雲,54823.2,2039.87,4792.736,0.586,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,防御%、元素バフ、攻撃%,閑雲,54823.2,2039.87,4792.736,0.586,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,HP%、元素バフ、攻撃%,閑雲,54823.2,2039.87,4798.671,0.586,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,元素熟知、元素バフ、攻撃%,閑雲,54823.2,2039.87,4792.736,0.586,2.754065,187,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,ファントムハンター,元チャ、元素バフ、攻撃%,閑雲,54823.2,2039.87,4792.736,0.586,2.754065,0,0.94:1.87,2.00,a,0.1135,0,0,0
和璞鳶,辰砂4,攻撃%、元素バフ、攻撃%,ファルザン完凸(西風),54317.25,3191.768,4792.736,0.928,2.467185,0,0.86:1.71,2.00,a,0.3935,0,0,0
和璞鳶,ファントムハンター,攻撃%、攻撃%、会心率,閑雲,53811.13,2516.588,4792.736,0.12,3.1,0,1.00:2.10,2.10,a,0,0,0,0
和璞鳶,しめ縄+剣闘士,攻撃%、攻撃%、会心率,閑雲,53775.92,2884.868,4792.736,0.12,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,しめ縄+剣闘士,攻撃%、攻撃%、会心ダメージ,閑雲,53775.92,2884.868,4792.736,0.12,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,ファントムハンター,攻撃%、元素バフ、会心ダメージ,ファルザン完凸(西風),53492.63,2039.87,4792.736,0.928,3.768,0,1.00:2.77,2.77,a,0.177,0,0,0
和璞鳶,沈淪4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,沈淪4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,楽団4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,80,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,楽団4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,80,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,金メッキ4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,230,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,金メッキ4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,230,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,千岩+花海,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4797.831,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,千岩+花海,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4797.831,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,劇団4(控え),攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,劇団4(控え),攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,劇団4(表),攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,劇団4(表),攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,劇団+千岩,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,劇団+千岩,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,深林,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,深林,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,劇団+沈淪,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,劇団+沈淪,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,花海4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,花海4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,火魔女,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,火魔女,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,華館4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,華館4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,海染4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,海染4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,千岩+海染,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,千岩+海染,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4795.283,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,沈淪+海染,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,沈淪+海染,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,愛され+海染,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,愛され+海染,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,悠久4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,悠久4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,雷4,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,雷4,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,楽団+雷,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,80,0.91:1.82,2.00,a,0.138,0,0,0
和璞鳶,楽団+雷,攻撃%、元素バフ、会心ダメージ,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,80,0.91:1.82,2.00,a,0.449,0,0,0
和璞鳶,華館+悠久,攻撃%、元素バフ、会心率,閑雲,53046.66,2039.87,4792.736,0.586,2.663488,0,0.91:1.82,2.00,a,0.138,0,0,0
